-73.6517,-0.91274,0.473248, -3.17875,CLEAVED
-73.8714,-2.13314,0.506057, 5.084625,CLEAVED
-71.3818,-1.48562,0.114603, -13.26475,CLEAVED
-71.343,-3.25574,0.557624, -25.78175,CLEAVED
-74.5144,-4.92233,0.419634, -39.807375,CLEAVED
-73.3349,-0.73632,0.55606, -16.058,CLEAVED
-71.0909,-2.83833,0.759559, -3.64825,CLEAVED
-75.4678,-1.57903,0.860003, -2.721375,CLEAVED
-71.4093,-2.75508,0.646649, -0.565874999999998,CLEAVED
-72.5398,-0.80557,0.548688, 5.2765,CLEAVED
-71.6893,-2.85861,0.641516, -3.340625,CLEAVED
-71.6643,-3.93302,0.496922, -3.364125,CLEAVED
-75.1955,-4.41224,0.526273, -2.504625,CLEAVED
-76.4643,-4.05549,0.60697, 7.332125,CLEAVED
-72.8089,-0.56249,0.569696, 5.452375,CLEAVED
-72.672,-2.16305,0.504347, -12.3395,CLEAVED
-72.1232,-4.2644,0.884119, -13.717,CLEAVED
-76.9669,-4.58548,0.597199, -3.5155,CLEAVED
-72.4686,-3.54815,0.47253, -17.513875,CLEAVED
-74.3862,-6.20714,0.858511, -4.65875,CLEAVED
-73.6254,-2.53145,0.572227, -4.084625,CLEAVED
-71.5474,-2.06432,0.769059, -3.7665,CLEAVED
-74.4621,-2.97302,0.52084, -4.106375,CLEAVED
-74.3606,-2.19718,0.479898, -4.206875,CLEAVED
-73.4787,-0.57328,0.651787, 15.9185,CLEAVED
-74.4812,-5.13233,0.553305, 4.441875,CLEAVED
-76.6898,-2.26477,0.745469, -3.19575,CLEAVED
-72.902,-1.52846,0.738713, -2.007,CLEAVED
-71.1142,-1.90982,0.504372, -3.17925,CLEAVED
-72.282,-4.05877,0.5965, -3.58375,CLEAVED
-76.5601,-1.41749,0.764562, -3.224125,CLEAVED
-71.9653,-0.92775,0.485309, 5.166125,CLEAVED
-73.0009,-2.08007,0.86561, -12.28425,CLEAVED
-75.8028,-3.0907,0.541849, -2.40425,CLEAVED
-75.1863,-4.21699,1.00536, -17.355375,CLEAVED
-73.5618,-0.28834,0.384121, -3.062,CLEAVED
-75.3176,-2.50505,0.825839, -2.99675,CLEAVED
-76.847,-2.7536,0.542171, -3.561875,CLEAVED
-74.6966,-2.58508,0.594286, -3.2465,CLEAVED
-78.0561,-3.04693,0.382926, -3.646,CLEAVED
-70.5789,-2.62087,0.440551, -3.707875,CLEAVED
-71.7248,-3.33519,0.744114, -3.253,CLEAVED
-69.2028,-2.55029,0.652443, -2.855875,CLEAVED
-74.5313,-2.39481,0.513583, -3.094,CLEAVED
-72.0828,-6.13446,0.862412, -11.006125,CLEAVED
-78.0892,-2.11569,0.062187, 2.00075,CLEAVED
-70.8657,-7.75714,0.925326, -14.7695,CLEAVED
-76.7057,-3.05612,0.0646867, -2.75175,CLEAVED
-72.3078,-5.02472,0.921413, -3.202375,CLEAVED
-73.1482,-8.09767,0.965584, -3.66575,CLEAVED
-73.5881,-5.18602,0.516459, -10.37025,CLEAVED
-74.3852,-1.50557,0.50788, -3.02225,CLEAVED
-71.0009,-0.6203,0.544648, -3.011375,CLEAVED
-71.098,-1.57308,0.531878, -3.21575,CLEAVED
-74.3493,-3.92794,0.581348, -3.180875,CLEAVED
-73.9834,-5.23485,0.892791, -13.560125,CLEAVED
-75.8361,-4.88109,0.646109, -15.982625,CLEAVED
-71.8485,0.1828,0.587017, -4.04875,CLEAVED
-72.8307,-3.15681,0.444193, -2.924,CLEAVED
-75.2215,-1.79051,0.539942, -3.3975,CLEAVED
-75.9241,-2.39706,0.0766979, 4.1705,CLEAVED
-76.944,-5.70308,0.850719, -12.760625,CLEAVED
-73.391,-4.05129,0.987151, 9.97125,CLEAVED
-68.5984,-2.24837,0.649597, 7.04475,CLEAVED
-74.103,-2.4393,0.422871, -3.31575,CLEAVED
-71.8965,-2.33052,0.571902, -3.34275,CLEAVED
-73.4538,-3.5279,0.898495, -4.430375,CLEAVED
-72.7636,-3.48342,0.45594, -3.719875,CLEAVED
-74.1076,-2.1496,0.446509, 5.575,CLEAVED
-73.8773,-4.7762,0.665496, 11.8515,CLEAVED
-75.9654,-5.0727,0.563558, 5.126625,CLEAVED
-73.9983,-4.02947,0.533562, -3.48275,CLEAVED
-72.5429,-1.11052,0.640005, -3.588,CLEAVED
-74.2998,-6.18879,0.65004, -3.40225,CLEAVED
-80.2315,-1.58198,0.0587155, -3.2145,CLEAVED
-74.9411,-3.50941,0.580397, 2.42525,CLEAVED
-73.294,-2.65392,0.639216, -3.900875,CLEAVED
-73.9821,-2.36669,0.609088, -10.6165,CLEAVED
-73.6478,-2.88454,0.56694, -21.77075,CLEAVED
-74.3694,-5.98158,0.689546, -3.45275,CLEAVED
-73.5354,-3.60422,0.608598, -3.16425,CLEAVED
-75.0405,-3.16916,0.257849, -4.204125,CLEAVED
-70.4126,-2.46,0.74759, -10.675,CLEAVED
-72.6268,-0.76535,0.505225, -3.6565,CLEAVED
-76.6774,-3.40571,0.670412, 1.6305,CLEAVED
-79.4335,-3.78871,0.385845, 3.0035,CLEAVED
-72.3401,-5.95503,0.897517, 7.6945,CLEAVED
-73.7457,-3.76278,0.600329, -26.295625,CLEAVED
-71.7586,-3.78389,0.493827, -27.617125,CLEAVED
-75.2031,-1.81138,0.632537, -34.10225,CLEAVED
-73.9093,-6.16006,0.556469, -7.88275,CLEAVED
-76.7187,-4.35637,0.582417, -13.679375,CLEAVED
-70.8839,-2.96194,0.616201, -14.818875,CLEAVED
-71.7573,-1.91343,0.52088, -11.5815,CLEAVED
-81.0418,-2.19929,0.22649, -20.970625,CLEAVED
-76.5035,-2.45135,0.0926798, -13.935125,CLEAVED
-72.7653,-0.19612,0.231778, -6.8465,CLEAVED
-68.4966,-1.65226,0.47821, -46.2035,CLEAVED
-68.6176,-3.0136,0.441771, -46.42125,CLEAVED
-72.8189,-4.04758,0.735746, -49.38,CLEAVED
-76.1799,-2.59935,0.164822, -48.39325,CLEAVED
-71.3796,-4.25594,0.736352, -42.687375,CLEAVED
-71.4679,-3.26001,0.455593, -41.249625,CLEAVED
-70.8189,-4.68178,0.584943, -51.6685,CLEAVED
-70.6047,-3.68954,0.527501, -47.934875,CLEAVED
-73.1395,-1.59334,0.732335, -38.255375,CLEAVED
-73.7403,-4.63979,0.790465, -32.961375,CLEAVED
-73.9553,-3.51386,0.349623, -35.981625,CLEAVED
-74.5781,-3.88525,0.630799, -24.4985,CLEAVED
-73.6697,-5.10648,1.18015, -33.864125,CLEAVED
-71.4358,-2.85091,0.556949, -24.919,CLEAVED
-66.9391,-3.7917,0.907224, -50.758,CLEAVED
-72.4709,-6.84248,0.548404, -53.599,CLEAVED
-71.9092,0.18946,0.600938, -35.614375,CLEAVED
-72.9522,-2.67591,0.636403, -40.004875,CLEAVED
-70.9705,-3.61707,0.594553, -46.63775,CLEAVED
-73.6613,-3.07066,0.475169, -47.817875,CLEAVED
-76.4342,-2.41867,0.725176, -38.337,CLEAVED
-75.5314,-2.94903,0.754901, -38.99575,CLEAVED
-72.4977,-4.45197,0.611421, -32.055875,CLEAVED
-76.2416,-5.63228,0.67148, -31.669625,CLEAVED
-73.6241,-3.28966,0.859678, -25.156,CLEAVED
-72.7601,-5.69767,0.879578, -37.72975,CLEAVED
-73.9634,-6.42964,1.01076, -37.139125,CLEAVED
-76.3225,-3.65002,0.562369, -25.597,CLEAVED
-71.3986,-2.69084,0.619847, -48.183125,CLEAVED
-75.5218,-1.45607,0.975297, -41.180125,CLEAVED
-72.7104,-1.81585,0.56125, -39.753875,CLEAVED
-76.2256,-2.07662,0.753701, -38.81825,CLEAVED
-78.4669,-0.14839,1.06002, -38.714,CLEAVED
-72.1415,-2.25133,0.819401, -40.558375,CLEAVED
-73.4664,-2.03921,0.450619, -46.722125,CLEAVED
-75.5353,-1.84821,0.405592, -45.889375,CLEAVED
-72.0288,-2.04141,0.679895, -39.044625,CLEAVED
-74.6097,1.1546,0.562024, -34.97725,CLEAVED
-75.3365,-2.22235,0.626908, -37.973875,CLEAVED
-76.0692,-0.64332,0.671557, -29.588375,CLEAVED
-73.8738,-2.40938,0.25657, -32.283,CLEAVED
-69.0955,-1.82202,0.612102, -31.2265,CLEAVED
-72.2502,-2.55523,0.480175, -35.526,CLEAVED
-73.3219,0.95231,0.202128, -24.8355,CLEAVED
-73.7718,-2.58877,0.637431, -31.514,CLEAVED
-72.9166,-3.72481,0.741809, -31.94775,CLEAVED
-73.3449,-3.84969,0.720922, -31.589125,CLEAVED
-73.3775,-3.26752,0.368935, -34.704625,CLEAVED
-72.5741,-3.47357,0.155068, -22.12325,CLEAVED
-75.0046,-2.88581,0.438219, -23.598125,CLEAVED
-74.0291,-2.17404,0.699421, -31.992625,CLEAVED
-76.4467,-3.77737,0.854392, -31.466375,CLEAVED
-73.1902,-1.40846,0.591143, -28.979875,CLEAVED
-74.6261,-1.63571,0.469159, -28.146,CLEAVED
-70.3803,-4.21559,0.655885, -28.68475,CLEAVED
-72.1899,-4.3501,0.615288, -50.3065,CLEAVED
