-71.2695,-1.5203,0.518385, -3.406875,UNCLEAVED
-73.1903,-0.98218,0.752465, -3.04675,UNCLEAVED
-75.3606,-1.65656,0.402733, -2.276375,UNCLEAVED
-74.4356,1.57713,0.622632, 4.760625,UNCLEAVED
-71.2027,-2.06128,0.564521, -3.393375,UNCLEAVED
-71.2297,-2.22298,0.322736, -2.39025,UNCLEAVED
-72.8648,-0.01969,0.278623, -21.0215,UNCLEAVED
-70.048,-1.28928,0.429505, -2.16325,UNCLEAVED
-72.3982,-4.12778,0.6117, -12.406,UNCLEAVED
-72.7983,-1.29414,0.781721, -11.620375,UNCLEAVED
-73.3701,-2.26082,0.603477, -2.513625,UNCLEAVED
-69.8193,-3.30002,0.575449, -2.389375,UNCLEAVED
-74.5963,-2.37281,0.691071, 5.10975,UNCLEAVED
-72.8606,-1.46542,0.470849, -3.825375,UNCLEAVED
-72.5624,-2.2289,0.465935, -3.82975,UNCLEAVED
-70.5446,-0.47876,0.643732, 3.59175,UNCLEAVED
-72.8617,-0.40491,0.596985, 3.07325,UNCLEAVED
-74.7082,-1.14656,0.755834, 2.51975,UNCLEAVED
-70.0737,-0.23764,0.245183, -2.049,UNCLEAVED
-71.1138,0.26586,0.259002, -8.870375,UNCLEAVED
-70.8178,-0.58806,0.520042, -2.422125,UNCLEAVED
-75.4901,-5.00288,1.15293, -3.352625,UNCLEAVED
-70.4742,-1.90296,0.688581, -3.3375,UNCLEAVED
-70.2994,-3.63405,0.312056, -3.8425,UNCLEAVED
-70.6824,-1.0824,0.487598, -3.60075,UNCLEAVED
-74.7457,-2.58226,0.646499, -3.729625,UNCLEAVED
-72.5466,-2.1963,0.637805, -3.520625,UNCLEAVED
-71.4964,-1.44924,0.651712, -3.476625,UNCLEAVED
-72.0241,0.12553,0.203551, -2.872,UNCLEAVED
-70.8933,-0.75436,0.649475, -3.630125,UNCLEAVED
-71.7175,-2.95913,0.475605, 5.70375,UNCLEAVED
-72.4022,-2.1445,0.967239, -2.874875,UNCLEAVED
-74.5357,-1.97508,0.643591, -2.78725,UNCLEAVED
-73.8898,-2.64143,0.744435, -2.8815,UNCLEAVED
-73.4496,-1.72102,0.935643, -2.6695,UNCLEAVED
-72.5393,-3.92592,0.491216, -8.632875,UNCLEAVED
-73.4518,-2.97199,0.578454, -2.69825,UNCLEAVED
-73.3676,-1.78309,0.442257, -2.863625,UNCLEAVED
-74.8506,-2.71165,0.914004, 3.7005,UNCLEAVED
-71.346,-2.06687,0.475569, -18.160375,UNCLEAVED
-72.016,-0.85335,0.460341, -3.8125,UNCLEAVED
-73.0432,-0.49722,0.2647, 4.631625,UNCLEAVED
-72.7921,-0.11836,0.301905, -3.520125,UNCLEAVED
-73.0544,0.45847,0.884151, -3.5765,UNCLEAVED
-71.674,-0.95331,0.427714, -3.8165,UNCLEAVED
-73.9588,-0.60017,0.581741, -3.532125,UNCLEAVED
-74.3343,-0.3236,0.650237, -3.535625,UNCLEAVED
-71.7261,-1.44421,0.423599, -1.882625,UNCLEAVED
-71.6183,-2.49017,0.290991, -2.13975,UNCLEAVED
-70.2502,-1.2817,0.247783, -2.951625,UNCLEAVED
-68.4638,-2.26538,0.67785, -2.828125,UNCLEAVED
-70.912,-2.29855,0.502372, -2.284375,UNCLEAVED
-70.0354,-3.14541,0.121075, -2.305625,UNCLEAVED
-72.5228,-0.42889,0.346343, -4.127875,UNCLEAVED
-73.5427,-1.07349,0.527203, -13.43025,UNCLEAVED
-70.691,-0.66347,0.432673, -10.773125,UNCLEAVED
-70.2217,-0.7235,0.62776, -2.507875,UNCLEAVED
-72.6877,-0.44945,0.603045, -2.4725,UNCLEAVED
-71.4354,-2.52878,0.484452, -2.445125,UNCLEAVED
-74.492,-1.30952,0.43153, -3.364625,UNCLEAVED
-70.2628,-2.58486,0.657643, -2.318375,UNCLEAVED
-70.9166,-1.23949,0.62758, 3.704875,UNCLEAVED
-72.2036,0.37188,0.597444, -2.7705,UNCLEAVED
-68.6674,-1.91287,0.336883, -1.833125,UNCLEAVED
-72.7385,-1.57584,0.496421, -2.89575,UNCLEAVED
-70.8376,-1.90892,0.427739, -3.153,UNCLEAVED
-70.1897,-1.32407,0.479115, -3.299,UNCLEAVED
-74.2276,-4.44373,0.730969, -2.852375,UNCLEAVED
-71.6302,-2.01946,0.95115, -2.904,UNCLEAVED
-69.7377,-3.74227,0.474059, -3.51875,UNCLEAVED
-73.9041,-1.68533,0.669433, -3.52525,UNCLEAVED
-74.7248,-0.39337,0.639706, -4.8255,UNCLEAVED
-73.4015,-1.84243,0.862621, -2.91475,UNCLEAVED
-71.4906,-2.28977,0.280368, -3.447,UNCLEAVED
-70.3876,-1.05861,0.510053, -2.884625,UNCLEAVED
