-76.0575,-3.05429,0.968612, -3.442125,CLEAVED
-73.5921,-1.17833,0.632724, -3.590625,CLEAVED
-70.287,-2.98158,0.158934, -16.973,CLEAVED
-73.2562,-0.80706,0.690443, -3.4115,CLEAVED
-78.4721,-2.12106,0.72564, -3.46675,CLEAVED
-73.2248,-1.95023,0.660691, -3.530125,CLEAVED
-72.3975,-1.79067,0.685647, -3.411875,CLEAVED
-71.9312,-2.46412,0.765768, -3.893125,CLEAVED
-74.7909,-5.82617,0.733779, -5.626,CLEAVED
-71.5277,-1.10967,0.603485, -3.062,CLEAVED
-71.5905,-2.89453,0.597931, -2.930125,CLEAVED
-73.5386,-4.67754,0.789573, -13.463375,CLEAVED
-72.9707,-2.78655,0.473299, -12.452,CLEAVED
-70.4913,-1.24185,0.588489, -20.173125,CLEAVED
-73.5457,-3.07699,0.533121, -12.271625,CLEAVED
-71.1954,-2.89887,0.859363, -24.7065,CLEAVED
-72.2347,-3.14052,0.411875, -15.5525,CLEAVED
-74.0221,-4.28947,0.593633, -16.728625,CLEAVED
-72.5455,-1.7518,0.578081, -16.021,CLEAVED
-74.5144,-4.92233,0.419634, -39.807375,CLEAVED
-72.2856,-1.59718,0.469974, -16.5215,CLEAVED
-71.1908,-2.26284,0.572216, -16.12325,CLEAVED
-72.8179,-3.43311,0.599191, -15.957375,CLEAVED
-74.7034,-1.07188,0.603001, -16.593625,CLEAVED
-73.7109,-1.05887,0.489862, -17.031,CLEAVED
-71.7426,-3.18614,0.422521, -16.09825,CLEAVED
-74.2364,-4.23952,0.791864, -16.272,CLEAVED
-76.9188,-3.75359,0.0533468, -16.306,CLEAVED
-72.4545,-4.82303,0.535178, -16.372375,CLEAVED
-72.7199,-1.07764,0.72063, -16.426625,CLEAVED
-73.6959,-4.79882,0.633731, -16.219,CLEAVED
-72.2717,-1.85887,0.461655, -17.0985,CLEAVED
-70.962,-4.31952,0.518209, -3.533,CLEAVED
-78.103,-2.54244,0.12124, 3.043125,CLEAVED
-74.7081,-4.51007,0.524094, -3.1265,CLEAVED
-74.5166,-4.51559,0.558316, -3.9025,CLEAVED
-70.6241,-1.23296,0.612552, -3.362125,CLEAVED
-71.5004,-0.63501,0.453976, -9.836375,CLEAVED
-69.1935,-0.82612,0.875725, -3.6465,CLEAVED
-72.9075,-1.30289,0.527889, -1.990125,CLEAVED
-77.0752,-2.1901,0.193426, -3.03425,CLEAVED
-74.0362,-3.39158,0.75998, -10.215125,CLEAVED
-72.466,-2.36569,0.724862, -3.0215,CLEAVED
-74.8698,-5.94277,0.952868, -2.7905,CLEAVED
-71.995,-4.18334,0.610146, -4.138375,CLEAVED
-73.2503,-5.79585,0.648553, -26.231875,CLEAVED
-71.1403,-2.59655,0.629507, -11.7195,CLEAVED
-76.1527,-2.69385,0.622525, -3.164625,CLEAVED
-72.5515,-6.60625,0.657209, 1.225625,CLEAVED
-72.5986,-1.05535,0.611173, -3.234125,CLEAVED
-77.1432,-5.64253,0.476575, 2.65975,CLEAVED
-72.7249,-4.46308,0.675362, 2.09025,CLEAVED
-76.4068,-1.4752,0.601435, -3.013375,CLEAVED
-71.6643,-3.93302,0.496922, -3.364125,CLEAVED
-72.6616,-2.93127,0.651007, -3.429375,CLEAVED
-75.1555,-2.07842,0.713898, 5.2295,CLEAVED
-75.1955,-4.41224,0.526273, -2.504625,CLEAVED
-70.5487,0.53063,0.475711, 7.548875,CLEAVED
-76.4643,-4.05549,0.60697, 7.332125,CLEAVED
-73.8716,-1.91257,0.482075, 6.619375,CLEAVED
-71.1061,-2.73364,0.179514, 6.79975,CLEAVED
-74.5827,-4.08402,0.452987, 5.733,CLEAVED
-73.4314,-4.14985,0.533703, 4.310625,CLEAVED
-77.8123,-2.89724,0.689166, 6.459625,CLEAVED
