	-70.9952,-1.29938,0.430901, -12.703,MIDDLE
	-71.2262,0.05539,0.615058, -3.104,MIDDLE
	-72.4451,-2.16699,0.871034, -2.976,MIDDLE
	-72.0251,-2.81379,0.525474, -3.13325,MIDDLE
	-76.2546,-3.94844,0.560187, 5.9655,MIDDLE
	-75.8744,-0.44042,1.18391, -3.60625000000001,MIDDLE
	-75.8452,-4.02789,0.870439, -3.518875,MIDDLE
	-71.674,-0.95331,0.427714, -3.8165,MIDDLE
	-70.5993,-3.54991,0.452876, -3.10375,MIDDLE
	-68.4638,-2.26538,0.67785, -2.828125,MIDDLE
	-72.5219,-0.48385,0.621836, -3.71625000000001,MIDDLE
	-71.5531,0.17613,0.767278, -13.600375,MIDDLE
	-76.543,-3.31147,0.699909, -28.025375,MIDDLE
	-71.5784,-2.05736,0.455171, -22.0105,MIDDLE
	-70.4233,-2.9213,0.68272, -14.02575,MIDDLE
	-72.3441,-2.90603,0.671311, -14.070625,MIDDLE
	-75.3129,0.26229,0.567785, -13.677375,MIDDLE
	-70.5069,-2.10529,0.447885, -13.57925,MIDDLE
	-70.3994,-1.87872,0.500298, -2.78575,MIDDLE
	-72.7185,-2.03278,0.398874, -5.9855,MIDDLE
	-74.2376,-2.03013,0.481689, -16.23,MIDDLE
	-72.485,-3.49864,0.717879, -23.841875,MIDDLE
	-77.2535,-2.49748,0.0566458, 3.442,MIDDLE
	-75.0588,-3.08813,0.665117, -18.37625,MIDDLE
	-73.5705,-1.2916,0.892541, -3.315,MIDDLE
	-71.8081,0.21398,0.651933, -4.115875,MIDDLE
	-72.5467,0.94093,0.695625, -3.092375,MIDDLE
	-72.0483,-2.156,0.447681, -13.55775,MIDDLE
	-73.07,-1.59288,0.452248, -12.363,MIDDLE
	-72.5632,-2.08764,0.737528, -12.470625,MIDDLE
	-69.6209,-3.32558,0.45749, -2.058,MIDDLE
	-75.4678,-1.57903,0.860003, -2.721375,MIDDLE
	-71.4955,-3.27903,0.865155, -3.903375,MIDDLE
	-71.4465,-1.07375,0.434857, -2.154,MIDDLE
	-72.1937,0.35512,0.724808, -2.724,MIDDLE
	-71.1423,-0.71087,0.638752, -2.551875,MIDDLE
	-73.0425,-1.2685,0.27672, -3.263375,MIDDLE
	-72.1152,-2.55832,0.546047, -2.440875,MIDDLE
